src,dst,idiom_chars,literal_chars,sentence_chars,idiom_log_avg,idiom_log_min,idiom_log_max,idiom_log_tot,literal_log_avg,literal_log_min,literal_log_max,literal_log_tot,sentence_log_avg,sentence_log_min,sentence_log_max,sentence_log_tot
看，还只是大海中的一点一滴，是我们所看到的微小的一部分。,看，还只是大海中的点滴，是我们所看到的微小的一部分。,一一,,看看，，还只是是大海中的的的一点滴我们所到微小部分。,6.484402633939753,6.484402633939753,6.484402633939753,12.968805267879507,,,,,5.863290596315086,3.908699432352224,6.898872334231127,134.85568371524698
历数几个人的条条罪恶，要把我们重新推到水深火热之中，他们好骑在我们头上作威作福。,历数几个人的条条罪恶，要把我们重新推到苦难之中，他们好骑在我们头上滥用职权。,水深火热作作威福,苦难滥用职权,历数几个人的条条罪恶，，要把我我们们们重新推到之中他好骑在头上。,5.145834521525103,4.747186444594374,5.734632638024653,41.16667617220082,4.8933371593023,3.695831772826692,5.728743254716252,29.3600229558138,5.659630579425842,4.205123129203654,6.898872334231127,164.12928680334943
“钱年兄，”知府的脸上，又出现了亲切关怀的表情，他用一种类似于语重心长的腔调说，“你我同食国家俸禄，同受皇太后、皇上隆恩，应该尽心办事，方能对得起自己的良心；倘若为了一己私情，徇私枉法，玩忽职守，那可就……”,钱年兄，”知府的脸上，又出现了亲切关怀的表情，他用一种类似于有分量的腔调说，“你我同食国家俸禄，同受皇太后、皇上隆恩，应该尽心办事，方能对得起自己的良心；倘若为了一己私情，违反法律，工作失职，那可就……”,“语重心长私徇枉玩忽守,有分量违反律工作失,“钱年兄，，，，，，，，，，””知府的的的的脸上上又出现了了亲切关怀表情情他用一一种类似于心心腔调说你我同同食国家俸禄受皇皇太后、隆恩应该尽办事方能对得起自己己良；倘若为私法职那可就……,4.566130442241967,2.725094521081469,5.5935385934404875,45.66130442241967,5.325990540852659,4.357000490440923,6.250908674547084,47.93391486767393,5.433392399039276,2.7937903846908188,6.898872334231127,412.937822326985
[顾八奶奶由右门出，她穿戴仍然鲜艳夺日，气势汹汹地走进来。,[顾八奶奶由右门出，她穿戴仍然鲜艳夺日，有气势地走进来。,汹汹,有,[顾八奶奶由右门出，，她穿戴仍然鲜艳夺日气势地走进来。,3.4287825114969546,3.4287825114969546,3.4287825114969546,6.857565022993909,6.250908674547084,6.250908674547084,6.250908674547084,6.250908674547084,5.040479780382737,3.7904259173911106,6.033210174857139,115.93103494880293
连绵不断的秋雨刷刷地下着，城市一直笼罩在阴冷的水雾之中。,连续的秋雨刷刷地下着，城市一直笼罩在阴冷的水雾之中。,绵不断,续,连的的秋雨刷刷地下着，城市一直笼罩在阴冷水雾之中。,5.029185682344791,3.749890841271422,6.349843587227183,15.087557047034373,4.868803082636294,4.868803082636294,4.868803082636294,4.868803082636294,5.201376757882415,3.863857961883973,6.898872334231127,119.63166543129556
如果有外人来，看到一个长长脸的中年人，在那里如醉如痴地打鼓，绝不会想到这就是作家赵树理。,如果有外人来，看到一个长长脸的中年人，在那里沉迷地打鼓，绝不会想到这就是作家赵树理。,如如醉痴,沉迷,如果有外人人来，，，看到到一个长长脸的中年在那里地打鼓绝不会想这就是作家赵树理。,4.750438819815889,3.729083757043612,5.652281160545874,19.001755279263556,4.533819626327596,4.379468687525911,4.6881705651292815,9.067639252655193,5.7467947201667835,4.369735215355923,6.898872334231127,206.8846099260042
姥爷他们那一辈的人回忆起来总爱说，拿一把舀子，随便地站在某一处江段，你尽管弯下腰，那么你就会打捞起活蹦乱跳的鱼来，这种说法令我多少次馋涎欲滴。,姥爷他们那一辈的人回忆起来总爱说，拿一把舀子，随便地站在某一处江段，你尽管弯下腰，那么你就会打捞起鲜活的鱼来，这种说法令我多少次嘴馋。,蹦乱跳涎欲滴,鲜嘴,姥爷他们那那一一一辈的的人回忆起起来来总爱说说，，，，，拿把舀子随便地站在某处江段你你尽管弯下腰么就会打捞活鱼这种法令我多少次馋。,3.9636447941660653,2.8680563618230415,4.676455825456324,23.781868764996393,4.507972242688377,4.488056919424047,4.527887565952705,9.015944485376753,5.363090827097444,2.6180480967120925,6.898872334231127,316.42235879874914
我百思难解她为什么要打我，因为我和她素不相识，她打我之前五十分钟我在“太平洋冷饮店”北边的树荫下逐一看着挂在低垂的树权上的鸟笼子和笼子里的画眉，鸟笼子大同小异，画眉也大同小异，笼子的布罩都是深色的。,我百思难解她为什么要打我，因为我和她不认识，她打我之前五十分钟我在“太平洋冷饮店”北边的树荫下逐一看着挂在低垂的树权上的鸟笼子和笼子里的画眉，鸟笼子大体相同，画眉也大体相同，笼子的布罩都是深色的。,素小小异异,认体体相,我我我我我百思难解她她她为为什么要打打，，，，，因和和不相识之前五十分钟在在“太平洋冷饮店”北边的的的的的的树树荫下逐一看着挂低垂权上鸟鸟笼笼笼笼子子子子里画画眉眉大大同同也布罩都是深色。,5.0886883102550104,4.722098950346514,5.613828084850386,25.443441551275054,5.396948393199436,5.282998021527406,5.437420754219397,21.587793572797743,5.397264158567548,3.4730488050885375,6.898872334231127,464.16471763680914
做什么要装模作样，化为一只枯叶蝶，最后也还是被售，反而不如那翅膀两面都光彩夺目的蝴蝶到处飞翔，被捕捉而又生生不息。,做什么要做作，化为一只枯叶蝶，最后也还是被售，反而不如那翅膀两面都有光彩的蝴蝶到处飞翔，被捕捉而又不停止。,装模样夺目生生息,做有停止,做什么要作，，，，化为一只枯叶蝶蝶最后也还是被被售反而而不不如那翅膀两面都光彩的蝴到处飞翔捕捉又。,5.1935178885100965,4.345334514839895,5.833804114866109,41.54814310808077,5.2661094589964454,4.736021811503271,6.250908674547084,21.064437835985782,5.237668061355975,3.2990712600274095,6.898872334231127,230.45739469966287
奶奶暗呼苍天，一阵类似幸福的强烈震颤冲激得奶奶热泪盈眶。,奶奶暗呼苍天，一阵类似幸福的强烈震颤冲激得奶奶流眼泪。,热盈眶,流眼,奶奶奶奶暗呼苍天，一阵类似幸福的强烈震颤冲激得泪。,3.931326511919625,3.1792644643390253,4.826405259312798,11.793979535758874,5.106530699106891,5.030992150063325,5.182069248150458,10.213061398213782,4.832132482364227,3.907411360774586,6.898872334231127,111.13904709437722
眉清目秀，趣青的须毛都还没有长老，头上的长发梳得十分妥贴，透著一阵阵贝林的甜香。,长相清秀，趣青的须毛都还没有长老，头上的长发梳得十分妥贴，透著一阵阵贝林的甜香。,眉目,长相,清秀，，，趣青的的的须毛都还没有长长老头上发梳得十分妥贴透著一阵阵贝林甜香。,4.713218948487317,4.169174619753743,5.257263277220891,9.426437896974633,5.482084024268036,5.429954042831544,5.534214005704528,10.964168048536072,5.220167459153901,3.448087666692341,6.898872334231127,177.48569361123262
（一把拉过杨味斋，指指点点，信口开河他说起来）今天出,（一把拉过杨味斋，指指点点，说话无据他说起来）今天出,信口开河,说话无据,（一把拉过杨味斋，，指指点点他说起来）今天出,5.266214812152063,4.843151768702856,5.5763551736828285,21.06485924860825,5.504397906730344,5.139847614646311,5.941996637131608,22.017591626921377,5.411053398863638,3.622628426129325,6.484402633939753,97.39896117954548
说实话我的心中是又一次地百感交集，从大清早父亲驮着他的女儿在大门口一露面那会儿起，我就一次又一次地百感交集起来。,说实话我的心中是又一次地心情复杂，从大清早父亲驮着他的女儿在大门口一露面那会儿起，我就一次又一次地心情复杂起来。,百百感感交交集集,心心情情复复杂杂,说实话我我的的心中是又又一一一一次次次地地，，从大大清早父亲驮着他女儿儿在门口露面那会起起就来。,5.104476685872594,5.0167743557683435,5.251353463504322,40.835813486980754,5.172181374771645,4.604927703428446,5.5935385934404875,41.37745099817316,5.702230593829905,3.0457140589408676,6.898872334231127,256.60037672234574
第一次为原西县的“一号人物”看病，不免有点受宠若惊。,第一次为原西县的“一号人物”看病，不免有点惊讶。,受宠若,讶,第一一次为原西县的“号人物”看病，不免有点惊。,4.551527467936609,3.6136304349252404,5.257505782473407,13.654582403809826,3.760422483423212,3.760422483423212,3.760422483423212,3.760422483423212,5.622268416944892,4.58441038541748,6.898872334231127,106.82309992195295
我庆幸我的命运，以过去的幸福预测将来的一帆风顺。,我庆幸我的命运，以过去的幸福预测将来的顺利。,一帆风,利,我我庆幸幸的的的命运，以过去福预测将来顺。,5.052740078465464,3.588159616383092,6.484402633939753,15.158220235396392,5.429450267699289,5.429450267699289,5.429450267699289,5.429450267699289,5.499499451413785,4.289744985155116,6.898872334231127,104.4904895768619
我一生中到过许多希奇古怪的去处，过了许多式样不同的桥，坐过许多式样不同的船，还睡过许多式样不同的床。,我一生中到过许多少而古怪的去处，过了许多式样不同的桥，坐过许多式样不同的船，还睡过许多式样不同的床。,希奇,少而,我一生中到过过过过许许许许多多多多古怪的的的的去处，，，了式式式样样样不不不同同同桥坐船还睡床。,4.881211834170549,4.856843640105856,4.905580028235242,9.762423668341098,5.537449202634855,5.26249380511973,5.812404600149979,11.07489840526971,5.6467868167476505,4.274504222655883,6.898872334231127,248.4586199368966
田一申也是借醉撒疯，勃然大怒，骂蔡大安有意伤他脸，两厢就骂开来，将往日的仇怨全喷吐于众，末了就扑在一起厮打，连酒桌都掀翻了。,田一申也是借醉撒疯，愤怒，骂蔡大安有意伤他脸，两厢就骂开来，将往日的仇怨全喷吐于众，末了就扑在一起厮打，连酒桌都掀翻了。,勃然大,愤,田一一申也是借醉撒疯，，，，，，大怒骂骂蔡安有意伤他脸两厢就就开来将往日的仇怨全喷吐于众末了了扑在起厮打连酒桌都掀翻。,5.283774743241401,4.120014252078067,6.022866980898359,15.851324229724204,4.138271111964449,4.138271111964449,4.138271111964449,4.138271111964449,5.0684277468340895,3.2137832993353044,6.898872334231127,263.55824283537265
有一天，百无聊赖地到一个小书摊看连环画，正巧看到这一本。,有一天，无目的地到一个小书摊看连环画，正巧看到这一本。,百聊赖,目的,有一一一天，，无地到到个小书摊看看连环画正巧这本。,4.3820176464688885,3.8956987269593055,5.0167743557683435,13.146052939406665,6.078067805726009,5.257263277220891,6.898872334231127,12.156135611452019,5.575615819921074,3.763278211018979,6.484402633939753,122.66354803826363
梯子搬掉，他端详着壁上的钟，踌躇满志，对儿子说：“其实还可以高一点——让它去罢，别再动它了。,梯子搬掉，他端详着壁上的钟，满意，对儿子说：“其实还可以高一点——让它去罢，别再动它了。,踌躇志,意,梯子子搬掉，，，，他端详着壁上的钟满对儿说：“其实还可以高一点——让它它去罢别再动了。,3.7019208716809415,3.1082266563749283,4.880264663012131,11.105762615042824,5.556582289289004,5.556582289289004,5.556582289289004,5.556582289289004,5.394689546757937,3.9767167043633824,6.898872334231127,183.41944458976985
就在沙复明为都红的未来一筹莫展的时刻，王大夫站出来了。,就在沙复明为都红的未来无目的的时刻，王大夫站出来了。,一筹莫展,的无目,就在沙复明为都红的的未来来时刻，王大夫站出了。,5.060139101946622,4.028205119905443,6.484402633939753,20.24055640778649,5.903850173753671,5.257263277220891,6.898872334231127,17.711550521261014,5.658239661070283,4.608237120972169,6.898872334231127,118.82303288247594
小轱辘子开了头，五叔也破天荒地讲了个故事，我猜测着五叔这故事是讲给出钱买花生的于大身听的。,小轱辘子开了头，五叔也难得地讲了个故事，我猜测着五叔这故事是讲给出钱买花生的于大身听的。,破天荒,难得,小轱辘子开了了头，，五五叔叔也地讲讲个故故事事我猜测着这是给出钱买花生的的于大身听。,4.90145759219389,4.253434935241006,5.623129325830838,14.704372776581671,5.4799869252130815,5.160159282606083,5.79981456782008,10.959973850426163,5.355360347795916,2.3783979009481375,6.898872334231127,208.85905356404072
只要他有勇敢，他就可以从这里跳进去，作一个不速之客。,只要他有勇敢，他就可以从这里跳进去，作一个无邀请的人。,不速之客,无邀请的人,只要他他有勇敢，，就可以从这里跳进去作一个。,5.446883075849081,4.813540959582321,6.349843587227183,21.787532303396326,5.531048988276607,3.9286006598445242,6.898872334231127,27.65524494138304,5.70536587734253,4.338834842291097,6.484402633939753,108.40195166950807
他们正当年轻之时，一个个热血沸腾；甚至指名道姓骂起了江青！,他们正当年轻之时，一个个有激情；甚至对着姓名骂起了江青！,热血沸腾指道,有激情对着,他们正当年轻之时，一个个；甚至名姓骂起了江青！,4.677619386647099,3.456366033129043,5.728106122977164,28.065716319882597,5.62249207490748,4.7220001141500125,6.250908674547084,28.1124603745374,5.502611240226641,4.17539583139403,6.484402633939753,110.05222480453283
当我带着新的经历、新的感觉回到你的身边时，一定会令你刮目相看。,当我带着新的经历、新的感觉回到你的身边时，一定会令你重新看待。,刮目相,新重待,当我带着新新的的的经历、感觉回到你你身边时，一定会令看。,4.782219367307584,3.659440781870318,5.429954042831544,14.346658101922753,5.205949560625534,4.761604627129413,5.451545434980293,15.617848681876602,5.73687287307926,4.9319000766284855,6.898872334231127,143.4218218269815
他只是反复想着这件事发生的前因后果……,他只是反复想着这件事发生的经过……,前因后果,经过,他只是反复想着这件事发生的……,5.575090497946224,5.392399702701046,5.756456572896706,22.300361991784897,5.7266234751560665,5.6824501491048665,5.770796801207267,11.453246950312133,5.80181192616608,4.994853639071454,6.898872334231127,75.42355504015903
能在精神上如愿以偿而身体受些苦处呢，也算不错；若是只白白受些苦，而远志莫伸，那就不如闲着。,能在精神上满意而身体受些苦处呢，也算不错；若是只白白受些苦，而远志莫伸，那就不如闲着。,如愿以偿,满意,能在精神上如而而身体受受些些苦苦处呢，，，也算不不错；若是只白白远志莫伸那就闲着。,5.174225289498041,4.253313769466734,5.959340522951276,20.696901157992166,5.271574010310564,4.986565731332125,5.556582289289004,10.543148020621128,5.391899478035048,4.12437378648463,6.417553063895811,194.10838120926175
"""你别跟玉儿一般见识，都是我把她宠成了这个样儿。","""你别跟玉儿见识，都是我把她宠成了这个样儿。",一般,,"""你别跟玉儿儿见识，都是我把她宠成了这个样。",5.644403939746384,4.804405245553015,6.484402633939753,11.288807879492769,,,,,5.504120583778906,3.6136304349252404,6.417553063895811,104.5782910917992
这些人家不肯近前一步，嘁嘁啾啾又都不出高声，心里明白这虽事关集体大事，却也是夏家人自己的争吵，谁是谁非，无法帮这个损那个，事情一过，夏家毕竟还是夏家。,这些人家不肯近前一步，嘁嘁啾啾又都不出高声，心里明白这虽事关集体大事，却也是夏家人自己的争吵，谁对谁错，无法帮这个损那个，事情一过，夏家毕竟还是夏家。,是非,对错,这这这些人人家家家家不不肯近前一一步，，，，，，，嘁嘁啾啾又都出高声心里明白虽事事事关集体大却也是是夏夏夏自己的争吵谁谁无法帮个个损那情过毕竟还。,5.796699076495168,5.1758450890945245,6.417553063895811,11.593398152990336,5.3212685658456635,4.795191549474123,5.847345582217204,10.642537131691327,5.351104501804743,2.505149978319906,6.898872334231127,347.8217926173083
包房里有四个人，麻将正打得热火朝天。,房里有四个人，麻将正打得热闹。,包火朝天,闹,房里有四个人，麻将正打得热。,5.102101222948626,4.834929096460576,5.623129325830838,20.408404891794504,4.2495407645016385,4.2495407645016385,4.2495407645016385,4.2495407645016385,5.4792362666189325,4.407968446402159,6.27137663940232,65.75083519942719
他却肯亲自吻这团生龙活虎般的烈火，火光一照，化腐臭为神奇，遍地开满了春花，难怪他天天惊异着，难怪他的眼睛跟希腊雕像的眼睛相似，希腊人的生活就是像他这样吻着人生的火，歌唱出人生的神奇。,他却肯亲自吻这团有活力般的烈火，火光一照，化腐臭为神奇，遍地开满了春花，难怪他天天惊异着，难怪他的眼睛跟希腊雕像的眼睛相似，希腊人的生活就是像他这样吻着人生的火，歌唱出人生的神奇。,生龙虎,有力,他他他他却肯亲自吻吻这这团生生生活活般的的的的的的烈火火火，，，，，，，光一照化腐臭为神神奇奇遍地开满了春花难难怪怪天天惊异着着眼眼睛睛跟希希腊腊雕像像相似人人人就是样歌唱出。,4.997010061691445,4.423475251945937,5.833804114866109,14.991030185074337,5.903083807892429,5.555258941237773,6.250908674547084,11.806167615784858,5.34976427674164,3.7900035203904894,6.898872334231127,427.98114213933115
由学徒升为师傅后，他一边克勤克俭地埋头苦干，一边利用工作之暇造风帆。,由学徒升为师傅后，他一边勤俭地刻苦工作，一边利用工作之暇造风帆。,克克埋头干,刻工作,由学徒升为师傅后，，他一一边边勤俭地苦利用工作之暇造风帆。,5.002370843809652,4.050998079173384,5.4391921175943745,25.01185421904826,5.349811234581146,4.813013566884096,5.734632638024653,16.04943370374344,5.154257304305931,3.341038631677523,6.484402633939753,134.01068991195422
可是做孩子的我们，哪懂那些天高地厚的道理，当我从中兴轮上下来，进了台北建国北路那幢小小的日式房子，发觉每一个人都要脱鞋才能上榻榻米的地时，简直没将我高兴得发狂，跟著堂哥和姐姐尽情的又叫又跳，又低头看著自己完全释放的光脚丫，真是自由得心花怒放，又记得为了大家打赤足，堂哥竟乱叫著∶“解放了！,可是做孩子的我们，哪懂那些深厚的道理，当我从中兴轮上下来，进了台北建国北路那幢小小的日式房子，发觉每一个人都要脱鞋才能上榻榻米的地时，简直没将我高兴得发狂，跟著堂哥和姐姐尽情的又叫又跳，又低头看著自己完全释放的光脚丫，真是自由得欢喜，又记得为了大家打赤足，堂哥竟乱叫著∶“解放了！,天高地放心花怒,深欢喜,可是是做孩子子的的的的的的我我我们，，，，，，，，，，哪懂那那些高地厚道理当从中兴兴轮上上下来进了了了台北北建国路幢小小日式房发发觉每一个人都要脱鞋才能榻榻米时简直没将得得得狂跟著著著堂堂哥哥和姐姐尽情又又又又叫叫跳低头看自自己完全释放放光脚丫真由记为大家打赤足竟乱∶“解！,5.320173344440031,4.386926806795569,5.986480166613039,37.24121341108022,4.844816488690335,4.742678008189629,5.024994372634963,14.534449466071006,5.383577165781143,3.2629254693318317,6.898872334231127,667.5635685568618
然而在这种情形下所得于女人的，却是那全然甘心情愿的一点输诚，这便是女人所有的最有价值的一点，也是那所谓女人真正可以值得咀嚼的一点！,然而在这种情形下所得于女人的，却是那全然愿意的一点输诚，这便是女人所有的最有价值的一点，也是那所谓女人真正可以值得咀嚼的一点！,情甘心,意,然然而在这这种情形下所所所得得于女女女人人人的的的的的，，，却是是是那那全愿一一一点点点输诚便有有最价值值也谓真正可以咀嚼！,5.094523162023516,4.1946253294838645,5.5935385934404875,15.283569486070547,5.556582289289004,5.556582289289004,5.556582289289004,5.556582289289004,5.69320450653139,3.015778756389041,6.898872334231127,330.2058613788206
说起哥伦比亚这个国家时，参考书中除了详尽的历史地理和风土人情介绍之外，竟然直截了当的唤它“强盗国家”。,说起哥伦比亚这个国家时，参考书中除了详尽的历史地理和当地特色介绍之外，竟然直接的唤它“强盗国家”。,了风土人情截,地特色接,说起哥伦比亚这个国国家家时，，参考书中除了详尽的的历史地理和介绍之外竟然直当唤它“强盗”。,5.364498374162249,4.104418820647595,6.328079367534302,32.186990244973494,5.440561989923889,5.152994263493975,5.986480166613039,21.762247959695557,5.388098676633494,3.9373674175172897,6.898872334231127,215.52394706533977
老汉左思右想，觉得这件事不能再拖了。,老汉反复思考，觉得这件事不能再拖了。,左右想,反复考,老汉思，觉得这件事不能再拖了。,4.9613555004218,4.658593247665969,5.566813285978688,14.8840665012654,5.056965832020503,4.917442487642952,5.258601369347105,15.17089749606151,5.4752136695665765,4.145289659054146,6.349843587227183,71.1777777043655
以后呢，是天渐渐又热了，蝉在成蛹了，猫在怀春了，青蛙在产卵了，夏天义一日复一日地还在七里沟，只是每次从七里沟回来，路过夏天智的坟前，他就唠叨得给坟前竖个石碑的。,以后呢，是天渐渐又热了，蝉在成蛹了，猫在怀春了，青蛙在产卵了，夏天义一每天地还在七里沟，只是每次从七里沟回来，路过夏天智的坟前，他就唠叨得给坟前竖个石碑的。,一日日复,天每,以后呢，，，，，，，，是是天天天渐渐又热了了了了蝉在在在在成蛹猫怀春青蛙产卵夏夏义一地还七七里里沟沟只每次从回来路过智的的坟坟前前他就唠叨得给竖个石碑。,5.650223329699791,4.994853639071454,6.484402633939753,22.600893318799162,5.350419358794058,5.077709391757278,5.623129325830838,10.700838717588116,5.213213374201464,2.77232170672292,6.898872334231127,349.2852960714981
人，已经聚得很多了，看热闹的样子，不像惊惶失措得像一群绵羊似的挤著推去，那么多的人，却一点声息都没有。,人，已经聚得很多了，看热闹的样子，不像惊慌得像一群绵羊似的挤著推去，那么多的人，却一点声息都没有。,惶失措,慌,人人，，，，，已经聚得得很多多了看热闹的的的样子不像像惊一一群绵羊似挤著推去那么却点声息都没有。,4.373392088283386,3.6748611407378116,5.062002538535929,13.120176264850159,4.047235915459681,4.047235915459681,4.047235915459681,4.047235915459681,5.501508751473364,3.749890841271422,6.898872334231127,231.06336756188128
走在江边，程先生问王琦瑶孩子怎么样，王琦瑶说很好，又说倘若她要有个三长两短，请他照顾这个孩子。,走在江边，程先生问王琦瑶孩子怎么样，王琦瑶说很好，又说倘若她要有个好歹，请他照顾这个孩子。,三长两短,好歹,走在江边，，，，程先生问王王琦琦瑶瑶孩孩子子怎么样说说很好又倘若她要有个个请他照顾这。,5.26614774921674,4.577882259508256,5.534214005704528,21.06459099686696,4.47339510948366,3.332034277027518,5.614755941939803,8.94679021896732,5.215245921338447,3.1264561134318045,6.3030190625622815,198.17934501086097
例如那个无中生有的“玉壶事件”，就很典型。,例如那个虚假的“玉壶事件”，就很典型。,无中生有,虚假,例如那个的“玉壶事件”，就很典型。,5.920827385129769,5.555414909808997,6.250908674547084,23.683309540519076,4.6148948514302885,4.432584505425221,4.797205197435356,9.229789702860577,5.305194104391404,3.562530768862261,6.898872334231127,68.96752335708825
一旦当她第一次对一个男人产生了热烈的爱情，就会深陷进去而不能自拔。,一旦当她第一次对一个男人产生了热烈的爱情，就会深陷进去而不能控制。,自拔,控制,一一一旦当她第次对个男人产生了热烈的爱情，就会深陷进去而不能。,4.964224562289822,4.1419198739138805,5.786529250665763,9.928449124579643,5.0294109104998395,4.659573951434553,5.399247869565126,10.058821820999679,5.643035196976596,4.268788516223584,6.898872334231127,163.64802071232128
离开掌子面的时候，少平突然感到一阵天旋地转般眩晕。,离开掌子面的时候，少平突然感到一阵旋转般眩晕。,天地,,离开掌子面的时候，少平突然感到一阵旋转般眩晕。,5.804804746221938,5.623129325830838,5.986480166613039,11.609609492443877,,,,,5.200299711228079,3.331427296520743,6.898872334231127,109.20629393578966
应该说，世界历史上，谗夫处处都有，唯独在中国，特别神通广大；诽谤处处都有，唯独在中国，足以排山倒海；冤屈处处都有，唯独在中国，伤及精神主脉。,应该说，世界历史上，谗夫处处都有，唯独在中国，特别厉害；诽谤处处都有，唯独在中国，足以气势振人；冤屈处处都有，唯独在中国，伤及精神主脉。,神通广大排山倒海,厉害气势振人,应该说，，，，，，，，世界历史上谗夫处处处处处处都都都有有有唯唯唯独独独在在在中中中国国国特别神；；诽谤足以冤屈伤及精主脉。,5.20888419833684,4.747706934604487,6.022866980898359,41.67107358669472,4.989595402845176,4.248610744968303,6.27137663940232,29.937572417071056,5.214723010220809,2.545307116465824,6.3030190625622815,265.95087352126126
人们先是聚齐在大队部的院子里，等待着支部书记和大队的头面人物出,人们先是聚齐在大队部的院子里，等待着支部书记和大队的代表人物出,头面,代表,人人们先是聚齐在大大队队部部的的院子里，等待着支书记和物出,5.5338824725954385,5.4391921175943745,5.6285728275965035,11.067764945190877,5.360285763954079,5.355581769780256,5.364989758127901,10.720571527908158,5.6465100902397145,4.266184641650907,6.898872334231127,158.102282526712
围绕着方桌的四条长凳由规整的四边形扩展成多边形，莫言不失时机地卖弄：,围绕着方桌的四条长凳由规整的四边形扩展成多边形，莫言抓住机会地卖弄：,不失时,抓住会,围绕着方桌的的四四条长凳由规整边边形形扩展成多，莫言机地卖弄：,5.7775894677268225,5.062002538535929,6.349843587227183,17.332768403180467,5.169465653263175,4.500716623555479,5.866221155834768,15.508396959789525,5.201935190740065,3.46553155697355,6.898872334231127,150.8561205314619
另则，“坏”男孩的调侃方式常能撩起女孩高傲冷艳背后的本能的“潜意识”，让女孩和他迅速缩短心理和空间距离，制造一种轻松温馨氛围，俄顷和谐欢畅，融为一体。,另则，“坏”男孩的调侃方式常能撩起女孩高傲冷艳背后的本能的“潜意识”，让女孩和他迅速缩短心理和空间距离，制造一种轻松温馨氛围，俄顷和谐欢畅，关系密切。,一融为体,关系密切,另则，，，，，““坏””男孩孩孩的的的调侃方式常能能撩起女女高傲冷艳背后本潜意识让和和和他迅速缩短心理空间距离制造一种轻松温馨氛围俄顷谐欢畅。,5.5645617179189,4.319792888480451,6.484402633939753,22.2582468716756,5.174610651962922,4.835532040925999,5.480686613784027,20.69844260785169,5.026732408910857,3.010723865391773,6.898872334231127,306.63067694356226
秋芳嫣然一笑，用那空着的手轻轻抚着民治的肩膀，曼声说：“现在，你说，说一句心里话，我这人，如何？”,秋芳微笑，用那空着的手轻轻抚着民治的肩膀，曼声说：“现在，你说，说一句心里话，我这人，如何？”,嫣然一,微,秋芳一笑，，，，，，用那空着着的的手轻轻抚民治肩膀曼声说说说：“现在你句心里话我这人如何？”,5.065003897481346,3.002166061756508,6.484402633939753,15.195011692444039,4.781640504723372,4.781640504723372,4.781640504723372,4.781640504723372,5.461249148043562,3.888235673270567,6.898872334231127,196.60496932956823
它左绕右绕的，就像是左顾右盼，它顾盼的目光也有岁数了，散了神的，什么也抓不住。,它左绕右绕的，就像是观望，它顾盼的目光也有岁数了，散了神的，什么也抓不住。,左右顾盼,观望,它它左绕绕右的的的，，，，就像是顾盼目光也也有岁数了了散神什么抓不住。,4.425768214337411,3.7550359337677714,4.658659967620744,17.703072857349643,5.115421061334829,5.106517260668125,5.124324862001534,10.230842122669658,5.439280914840831,3.7550359337677714,6.898872334231127,163.1784274452249
他的工作为人民公园带来了声誉也带来了经济效益（看狮虎的人络绎不绝）。,他的工作为人民公园带来了声誉也带来了经济效益（看狮虎的人不断）。,络绎绝,断,他的的工作为人人民公园带带来来了了声誉也经济效益（看狮虎不）。,4.177328266949319,3.271841606536499,4.857778625427297,12.531984800847956,4.987822618535767,4.987822618535767,4.987822618535767,4.987822618535767,5.571019680681769,3.7368743616484226,6.898872334231127,155.98855105908953
《邯郸梦》写一个人做了一个梦，梦中荣华富贵，,《邯郸梦》写一个人做了一个梦，梦中华贵，,荣富,,《邯郸梦梦梦》写一一个个人做了，，中华贵,4.60093657336439,4.500538344560767,4.701334802168013,9.20187314672878,,,,,5.182338499182752,2.74350976472843,6.484402633939753,82.91741598692403
定四娘娘报道消息，加的油盐酱醋较少，而盆子三娘娘的报道消息，加入多量的油盐酱醋，叫它变味走样。,定四娘娘报道消息，加的信息较少，而盆子三娘娘的报道消息，加入多量的信息，叫它变味走样。,油油盐盐酱酱醋醋,息息信信,定四娘娘娘娘报报道道消消息息，，，，加加的的的较少而盆子三入多量叫它变味走样。,3.727605972903013,3.22219604630172,4.537428684023508,29.820847783224103,5.1776991763954,4.993202486311648,5.362195866479153,20.7107967055816,5.332593132181937,3.8312296938670634,6.898872334231127,181.30816649418585
仔细听时，似乎在说人话，话却嗡嗡不知所云。,仔细听时，似乎在说人话，话却嗡嗡杂乱。,不知所云,杂乱,仔细听时，，似乎在说人话话却嗡嗡。,5.5727776975631445,4.736476182027697,6.349843587227183,22.291110790252578,4.640691764442385,4.604927703428446,4.676455825456324,9.28138352888477,5.088161119621773,3.409087369447835,6.3030190625622815,71.23425567470483
但看看刚才的仪式，我才明白神之存在，依然如故。,但看看刚才的仪式，我才明白神之存在，还是老样子。,依然如故,还是老样子,但看看刚才才的仪式，，我明白神之存在。,5.26380979604344,4.845513523068893,5.708442996747777,21.05523918417376,5.75831137995459,5.348402227577635,6.417553063895811,28.791556899772953,5.48633228982685,4.2802140293384,6.898872334231127,87.7813166372296
現在有人開她的玩笑了，曼娘洋洋得意。,現在有人開她的玩笑了，曼娘得意。,洋洋,,現在有人開她的玩笑了，曼娘得意。,4.6404019249815684,4.6404019249815684,4.6404019249815684,9.280803849963137,,,,,5.3592880017333755,2.247973266361807,6.898872334231127,69.67074402253388
